"(PDH-CSV 4.0) (GTB Daylight Time)(-180)","\\FOTIS\Memory\% Committed Bytes In Use","\\FOTIS\Processor(_Total)\% Processor Time"
"06/17/2025 23:12:27.238","96.312665333112860822","11.901208761293325722"
"06/17/2025 23:12:37.240","96.423268713155593446","9.9811877318197304021"
"06/17/2025 23:12:47.247","96.419618114926763042","9.9287672897419909646"
"06/17/2025 23:12:57.239","96.437421742928535195","9.9515615381646220783"
"06/17/2025 23:13:07.242","96.408591488471401476","8.1641765193589783678"
"06/17/2025 23:13:17.245","96.40597056048130753","8.8424417129675525473"
"06/17/2025 23:13:27.235","96.431299996662716012","9.1198360295345448634"
"06/17/2025 23:13:37.239","96.419056504131077645","7.8766343699371077491"
"06/17/2025 23:13:47.251","96.251485263055997166","9.5799322725525151156"
"06/17/2025 23:13:57.244","96.294131594778534122","8.179321053952804732"
"06/17/2025 23:14:07.236","96.295535656692351267","8.3365948120443960079"
"06/17/2025 23:14:17.247","96.296977181056746531","7.8428126760366145831"
"06/17/2025 23:14:27.244","96.366225973788232295","8.700176631604595201"
"06/17/2025 23:14:37.237","96.367873413573917674","8.9179306303948777668"
"06/17/2025 23:14:47.250","96.350593980483381529","8.965119217023087117"
"06/17/2025 23:14:57.239","96.593554480139530938","11.296348606997320019"
"06/17/2025 23:15:07.245","96.454326761060940498","9.2853084032706654227"
"06/17/2025 23:15:17.243","96.461347117196154954","8.4004551670279319353"
"06/17/2025 23:15:27.251","96.526009285944979865","10.6994935894426213"
"06/17/2025 23:15:37.248","96.66244757749662142","14.330982938233571389"
"06/17/2025 23:15:47.234","96.635433239078949441","8.6564422018684759053"
"06/17/2025 23:15:57.240","96.617049280697713698","9.5280049571273330855"
"06/17/2025 23:16:07.249","96.580562134408523889","8.5055090990042501176"
"06/17/2025 23:16:17.236","96.559201529379748763","8.4165884520735918528"
"06/17/2025 23:16:27.249","96.540798828131698883","9.2396506139889709175"
"06/17/2025 23:16:37.248","96.528255798976928759","9.0671034557032843537"
"06/17/2025 23:16:47.246","96.536043704612197303","9.7527376909422702767"
"06/17/2025 23:16:57.239","96.524511602829335288","9.4602740980709647545"
"06/17/2025 23:17:07.241","96.536137325814024734","9.4567259956426337197"
"06/17/2025 23:17:17.249","96.520486612925409986","8.9584751986027217896"
"06/17/2025 23:17:27.237","96.514327404209026895","9.2463866944874411047"
"06/17/2025 23:17:37.240","96.512698684007091288","9.3857694925393868601"
"06/17/2025 23:17:47.253","96.537241851104710122","9.293983929669735744"
"06/17/2025 23:17:57.248","96.525410212698730561","10.194955075530398148"
"06/17/2025 23:18:07.234","96.528779993888164768","9.5600628934218612187"
"06/17/2025 23:18:17.241","96.523257297585544734","8.55484285565895064"
"06/17/2025 23:18:27.254","96.310212881376557448","8.4177663977365249082"
"06/17/2025 23:18:37.239","51.538164762672543873","20.684523547234590524"
"06/17/2025 23:18:47.242","51.50501848000684646","15.98353819369988571"
"06/17/2025 23:18:57.336","51.734789240112242226","17.758632635830995383"
"06/17/2025 23:19:07.277","51.724912727187600581","95.066897010941758595"
"06/17/2025 23:19:17.290","51.781602565148290296","96.420327509839836466"
"06/17/2025 23:19:27.246","52.250283549598023569","55.01119137748151644"
"06/17/2025 23:19:37.242","52.023145102901182213","25.087093736424858292"
"06/17/2025 23:19:47.247","51.952746103506711961","11.529971567953589684"
"06/17/2025 23:19:57.239","51.929960644787634294","9.5792435161006999067"
"06/17/2025 23:20:07.241","52.040160482758693661","10.332583707901099146"
"06/17/2025 23:20:17.249","52.082256705519334616","8.5079424798464859947"
"06/17/2025 23:20:27.235","52.067473542892251714","9.2875734996121224185"
"06/17/2025 23:20:37.240","52.041908365684072635","8.8120438251687023268"
"06/17/2025 23:20:47.247","52.164743363895624384","9.2827419538257682774"
"06/17/2025 23:20:57.238","52.101314755180226257","9.0778250613713247219"
"06/17/2025 23:21:07.247","52.074759814905647204","8.5389910393498187346"
"06/17/2025 23:21:17.234","52.033372258775258956","8.4798476792276584746"
"06/17/2025 23:21:27.243","52.01484052278446768","9.1065264509753713895"
"06/17/2025 23:21:37.245","51.987085061144796327","7.8454505454915608453"
"06/17/2025 23:21:47.243","52.006016893313734784","8.5773743792988188517"
"06/17/2025 23:21:57.242","52.002773841843655589","9.5373337246581701976"
"06/17/2025 23:22:07.258","51.991254708727652201","8.8977505391980233895"
"06/17/2025 23:22:17.251","51.996624691411064134","7.9914646997861549238"
"06/17/2025 23:22:27.240","51.992391876874577861","8.2126133520027071455"
"06/17/2025 23:22:37.253","52.173602639737914899","11.364225808558249042"
"06/17/2025 23:22:47.249","52.129442396603863585","9.5345148075093320017"
"06/17/2025 23:22:57.240","52.123777580476314597","9.3168254945980688575"
"06/17/2025 23:23:07.243","52.136918262610421948","9.3968154347796151171"
"06/17/2025 23:23:17.256","52.121882292470402831","8.9430034174584953632"
"06/17/2025 23:23:27.255","52.115059237022663297","8.3959610267861695121"
"06/17/2025 23:23:37.244","52.110826422486177023","8.7848773155227775078"
"06/17/2025 23:23:47.230","52.11712300128235853","8.5206474945460968229"
"06/17/2025 23:23:57.231","51.963393937787827781","8.1788921089244066565"
"06/17/2025 23:24:07.233","52.02789696679168685","8.6675389815396464144"
"06/17/2025 23:24:17.249","52.035772952259463864","8.3145544902596846271"
"06/17/2025 23:24:27.247","52.036425786101361268","8.4776220384560225796"
"06/17/2025 23:24:37.245","52.056094666956006733","8.6546180304383106829"
"06/17/2025 23:24:47.233","52.084039676022719334","8.4768456444786028925"
"06/17/2025 23:24:57.241","52.078185335751200569","9.3701745901949458073"
"06/17/2025 23:25:07.254","52.074689569900435515","8.3684067707255334057"
"06/17/2025 23:25:17.254","52.057947835898474409","9.3123405653509507829"
"06/17/2025 23:25:27.242","52.074521093646652048","8.2684070404368430474"
"06/17/2025 23:25:37.255","52.053736092535253022","8.2782216769542120716"
"06/17/2025 23:25:47.253","51.846391370484234074","10.670787764133871534"
"06/17/2025 23:25:57.243","51.88240188916270057","9.0891771848051980953"
"06/17/2025 23:26:07.229","51.868271443962179035","9.6378375407149547982"
"06/17/2025 23:26:17.232","51.86860839646976018","8.794528595602512766"
"06/17/2025 23:26:27.248","51.96983792166454208","8.8761550695594433336"
"06/17/2025 23:26:37.232","51.935238356686951988","9.4702624788381086773"
"06/17/2025 23:26:47.244","51.955433714193155481","8.4434758297083583045"
"06/17/2025 23:26:57.245","52.000752196647404446","8.8948628882064220136"
"06/17/2025 23:27:07.244","52.045396820652619851","9.6977154163223495686"
"06/17/2025 23:27:17.237","52.031687542803517488","10.074019908901089337"
"06/17/2025 23:27:27.238","52.054578450521127309","9.0926689758764389637"
"06/17/2025 23:27:37.251","52.033961902380440279","8.4053021949192832096"
"06/17/2025 23:27:47.251","52.021073934627018787","8.4116494038088625018"
"06/17/2025 23:27:57.236","52.032445662662482277","7.5345812280172674846"
"06/17/2025 23:28:07.242","52.030339779339342954","8.264438796061558179"
"06/17/2025 23:28:17.250","52.03006601706847789","7.9061831784901777098"
"06/17/2025 23:28:27.247","52.030550374656584722","9.1516275716917903083"
"06/17/2025 23:28:37.231","52.017809811983681811","9.1164317947929340846"
"06/17/2025 23:28:47.246","97.559777786387087417","16.685208524329109281"
"06/17/2025 23:28:57.235","97.435359260401540382","17.521592876575809328"
"06/17/2025 23:29:07.409","97.614294033873420631","41.642122940738488523"
"06/17/2025 23:29:17.497","97.552372724179264196","95.936813284646433431"
"06/17/2025 23:29:27.237","97.625557612074899794","93.292013282445481082"
"06/17/2025 23:29:37.238","97.962975967201174399","41.313673301575747132"
"06/17/2025 23:29:47.247","97.665516309827921759","13.520072764123359121"
"06/17/2025 23:29:57.239","97.670715744064821706","11.116218320239267925"
"06/17/2025 23:30:07.249","97.774157835583707765","10.834177703888226318"
"06/17/2025 23:30:17.240","97.78821135353953764","9.0804240778951097468"
"06/17/2025 23:30:27.244","97.734898444669056516","8.1996925353331917563"
"06/17/2025 23:30:37.229","97.672072098979739962","8.1003610441886646498"
"06/17/2025 23:30:47.243","97.713874699015605074","9.2891676670688649864"
"06/17/2025 23:30:57.246","97.731055388630153402","10.296073888714918354"
"06/17/2025 23:31:07.237","97.638577292123471807","9.2413040867187152827"
"06/17/2025 23:31:17.247","97.681943466347163962","8.2293766121470106611"
"06/17/2025 23:31:27.246","97.661202307245972065","9.2137159005466813255"
"06/17/2025 23:31:37.242","97.663142671264509431","8.3185593394323191774"
"06/17/2025 23:31:47.245","97.623958624346172996","8.764419584184334866"
"06/17/2025 23:31:57.230","97.779677528371024664","10.353890724663161294"
"06/17/2025 23:32:07.247","97.713893535014690883","7.9849086332494660923"
"06/17/2025 23:32:17.233","97.655211667915622797","9.0735831513118263558"
"06/17/2025 23:32:27.251","97.717868466330187971","9.2673460759438839318"
"06/17/2025 23:32:37.249","97.61587690972160658","9.3506960151086069288"
"06/17/2025 23:32:47.235","97.669981023685537025","11.500265312230784076"
"06/17/2025 23:32:57.242","97.627198835282399614","9.8274617198509943705"
"06/17/2025 23:33:07.255","97.66280357671500667","9.0857816389747547703"
"06/17/2025 23:33:17.255","97.709636040429970194","7.4750840498917003885"
"06/17/2025 23:33:27.250","97.641629119785875446","7.493331403312541994"
"06/17/2025 23:33:37.247","97.67278796007688868","8.3767332805795078343"
"06/17/2025 23:33:47.247","97.724461927480177792","8.8275205264610860922"
"06/17/2025 23:33:57.246","97.763947396949859581","9.3418439857326127651"
"06/17/2025 23:34:07.241","97.758898673988625205","8.1603736539359044144"
"06/17/2025 23:34:17.256","97.613183012607791511","8.2023766397212423129"
"06/17/2025 23:34:27.252","97.616517426822454695","9.4921551364111742544"
"06/17/2025 23:34:37.244","97.632153354965183212","9.0754275353141959926"
"06/17/2025 23:34:47.241","97.68524020856368395","7.9732772114719185907"
"06/17/2025 23:34:57.241","97.688367403505466768","8.9885342239859671309"
"06/17/2025 23:35:07.248","97.799646318377838838","10.302917025954617003"
"06/17/2025 23:35:17.236","97.856783424005087113","9.0449177298653875567"
"06/17/2025 23:35:27.251","97.857009502560131864","8.8466452030880997626"
"06/17/2025 23:35:37.250","97.859383141123544192","8.6269642119792049328"
"06/17/2025 23:35:47.245","97.741736820373162686","9.5088763704696326329"
"06/17/2025 23:35:57.236","97.776041691605001915","8.7794173798145145327"
"06/17/2025 23:36:07.252","97.850830479955959618","9.2474041441182759371"
"06/17/2025 23:36:17.241","97.800192632200250387","8.7246963897140048516"
"06/17/2025 23:36:27.257","97.805034112605511609","9.2662525711491028346"
"06/17/2025 23:36:37.254","97.778886299994510978","8.1815357244949034055"
"06/17/2025 23:36:47.254","97.781636728388647839","8.371234839780782977"
"06/17/2025 23:36:57.240","97.789624239734749267","8.4287537278517667971"
"06/17/2025 23:37:07.244","97.789473528459083695","8.9252890508340847475"
"06/17/2025 23:37:17.236","97.79791317363221026","9.3823698482011774757"
"06/17/2025 23:37:27.252","97.816600952720406781","8.3840278480855960908"
"06/17/2025 23:37:37.243","97.797536407084564303","8.6151352780544208088"
"06/17/2025 23:37:47.233","97.803677757690593353","7.973372601297556983"
"06/17/2025 23:37:57.239","97.697353362500976459","8.9599608918726207918"
"06/17/2025 23:38:07.255","97.755941026321607978","8.2272047814079272143"
"06/17/2025 23:38:17.250","97.762289596200531605","9.8958448339402806937"
"06/17/2025 23:38:27.250","97.767828124986920102","9.0815091278623967241"
"06/17/2025 23:38:37.245","97.773385466489344253","8.7858983437792641524"
"06/17/2025 23:38:47.242","97.752794995380753562","7.4157870966053751616"
"06/17/2025 23:38:57.245","51.427342777938434892","21.995302323829346136"
"06/17/2025 23:39:07.233","51.350351900642351666","18.863751479793766208"
"06/17/2025 23:39:17.453","51.866607799163702452","36.132520886290677709"
"06/17/2025 23:39:27.250","51.590885233970098511","94.93726589660016657"
"06/17/2025 23:39:37.281","51.574564690602606731","94.332887832330598599"
"06/17/2025 23:39:47.234","51.801199245220331591","75.82365552798884778"
"06/17/2025 23:39:57.243","51.996266691013303785","39.900235965223359358"
"06/17/2025 23:40:07.247","51.89581633356768009","13.468011179258187582"
"06/17/2025 23:40:17.247","51.692177949401596493","10.49149972566986122"
"06/17/2025 23:40:27.236","51.694199594597847636","9.2793287016689198765"
"06/17/2025 23:40:37.247","51.873957307979921438","11.854742813517681554"
"06/17/2025 23:40:47.234","51.879916957551600376","8.5127212235140419239"
"06/17/2025 23:40:57.241","51.742171484916980262","8.1269861466047856879"
"06/17/2025 23:41:07.251","51.83122906643693284","9.6189286772901620992"
"06/17/2025 23:41:17.236","51.810717804313341617","10.69358720023713083"
"06/17/2025 23:41:27.237","51.874652260885255828","8.5422174553902667782"
"06/17/2025 23:41:37.244","51.89333137867351553","8.3870759184244469964"
"06/17/2025 23:41:47.230","51.888403634514759233","10.106143211167861296"
"06/17/2025 23:41:57.233","51.975123666221065832","9.6128826762058352529"
"06/17/2025 23:42:07.244","51.908683230147858012","10.628766051134530102"
"06/17/2025 23:42:17.229","51.888382586624558712","8.4829094134340028432"
"06/17/2025 23:42:27.233","51.876042143412867347","8.3480487134983238917"
"06/17/2025 23:42:37.236","52.324509842396835779","10.925922588067004781"
"06/17/2025 23:42:47.242","51.800230530044125032","9.9569029133867221759"
"06/17/2025 23:42:57.255","51.829270588194319203","9.4908752121009580804"
"06/17/2025 23:43:07.241","52.023348270920891423","14.057379619231314294"
"06/17/2025 23:43:17.241","52.024843439465584538","10.352026376503363991"
"06/17/2025 23:43:27.253","52.015640761706890771","10.778951160170070267"
"06/17/2025 23:43:37.250","52.020105219450805123","10.805498657257972539"
"06/17/2025 23:43:47.240","52.035604476005680397","9.3081843222932558746"
"06/17/2025 23:43:57.248","52.025875321595435707","8.7404957590239149567"
"06/17/2025 23:44:07.249","52.004900796340059799","9.1305443320840229404"
"06/17/2025 23:44:17.240","52.009491611274306422","9.4707632075991980969"
"06/17/2025 23:44:27.255","52.005174558610931967","9.2023320405642543562"
"06/17/2025 23:44:37.252","51.985863654870975381","9.2831001974064797366"
"06/17/2025 23:44:47.247","51.992433995938029057","8.5711871745751793128"
"06/17/2025 23:44:57.245","51.991065161300610953","8.7364756583278015967"
"06/17/2025 23:45:07.237","51.975081570440686107","8.8882919428904134662"
"06/17/2025 23:45:17.244","52.007069846616836628","8.7001848725769761472"
"06/17/2025 23:45:27.237","52.009112539703281186","8.8230802453188257317"
"06/17/2025 23:45:37.243","51.994497760197731395","9.8171572799870645554"
"06/17/2025 23:45:47.248","52.02935001627294298","9.6736022114177195874"
"06/17/2025 23:45:57.234","52.039016003729543058","8.1119431115245674846"
"06/17/2025 23:46:07.245","52.046639274816641318","12.248479875548278883"
"06/17/2025 23:46:17.234","52.029328968382749565","9.7006007855194642531"
"06/17/2025 23:46:27.244","52.037541883075036253","11.0694082057509533"
"06/17/2025 23:46:37.234","52.011260542089878811","9.0624400449503035304"
"06/17/2025 23:46:47.250","51.988474943672414952","8.431683923749034193"
"06/17/2025 23:46:57.235","52.009554778227936822","8.7490604826817595097"
"06/17/2025 23:47:07.239","52.010923589582304771","7.6730911857273875754"
"06/17/2025 23:47:17.252","52.020463219848565473","8.6341612119268713599"
"06/17/2025 23:47:27.241","51.827248942998060954","8.2193745036916681102"
"06/17/2025 23:47:37.246","52.19106037453540381","11.980775705183233981"
"06/17/2025 23:47:47.244","52.02284286544258407","10.055226859653931371"
"06/17/2025 23:47:57.229","52.036236238674312915","8.5575169162688027313"
"06/17/2025 23:48:07.231","52.000225743278917889","9.4928970085130117695"
"06/17/2025 23:48:17.239","52.082734031622003101","8.921216690128053628"
"06/17/2025 23:48:27.252","52.072962758148314322","8.2828788617497544067"
"06/17/2025 23:48:37.237","52.065213129870876685","8.6133385587475181921"
"06/17/2025 23:48:47.244","51.566099061529634184","9.377001973860155104"
"06/17/2025 23:48:57.240","51.554179808952426356","8.4676237696973295499"
"06/17/2025 23:49:07.241","51.529351494165453573","8.9900749516057754107"
"06/17/2025 23:49:17.247","97.052335994563136978","21.002945667918893946"
"06/17/2025 23:49:27.250","97.063191443929270008","17.736777842923746817"
"06/17/2025 23:49:37.318","97.539112227395889931","30.553286173344552878"
"06/17/2025 23:49:47.285","97.206497331430782083","97.709198988615696635"
"06/17/2025 23:49:57.234","97.205019136240011335","99.941570889870249061"
"06/17/2025 23:50:07.460","97.220900351465886047","90.56844782506333047"
"06/17/2025 23:50:17.243","97.624278789764346698","47.075610355154260844"
"06/17/2025 23:50:27.251","97.412423090406790038","28.981776028872275219"
"06/17/2025 23:50:37.244","97.321408800157115593","14.219520236396155255"
"06/17/2025 23:50:47.233","97.253711101890942814","10.212065910565581106"
"06/17/2025 23:50:57.240","97.326045622426562431","10.663031488920749368"
"06/17/2025 23:51:07.250","97.247541276097194896","9.8447985207875010616"
"06/17/2025 23:51:17.249","97.177742840065093333","8.8559152996042556083"
"06/17/2025 23:51:27.234","97.34370340531312138","10.067358535703840872"
"06/17/2025 23:51:37.238","97.278939233459283287","8.5206086472947024646"
"06/17/2025 23:51:47.246","97.297694719698682775","9.4520363964746056951"
"06/17/2025 23:51:57.237","97.310980664871394197","8.5293502759326891294"
"06/17/2025 23:52:07.254","97.321484493399381677","8.1235994043279529109"
"06/17/2025 23:52:17.241","97.299946890515258247","9.0070188292957205078"
"06/17/2025 23:52:27.246","97.317282948018345223","10.273815041860201447"
"06/17/2025 23:52:37.240","97.146117779693128114","9.0895033003909109226"
"06/17/2025 23:52:47.258","97.168242069233272673","9.2411303908361723813"
"06/17/2025 23:52:57.229","97.163832349973688451","8.2365143694832489984"
"06/17/2025 23:53:07.231","97.198750497121082503","9.1377381491258411472"
"06/17/2025 23:53:17.232","97.191861504035031771","8.245625953939249797"
"06/17/2025 23:53:27.245","97.327843563940348304","12.732152916391004993"
"06/17/2025 23:53:37.235","97.262814430813961053","10.678576832887587855"
"06/17/2025 23:53:47.238","97.254808805243769143","9.749352995887949902"
"06/17/2025 23:53:57.243","97.287342300938277617","8.8777829633962639377"
"06/17/2025 23:54:07.241","97.782706887876315704","13.493791698086676334"
"06/17/2025 23:54:17.245","97.682532481309607419","10.13529133998681786"
"06/17/2025 23:54:27.236","97.705716639222970343","9.8377184280035159247"
"06/17/2025 23:54:37.244","97.709520719412140011","9.4316134652951859607"
"06/17/2025 23:54:47.237","97.716674673770711479","9.8993533069788526291"
"06/17/2025 23:54:57.242","97.654086979491196985","8.9102005142151838868"
"06/17/2025 23:55:07.258","97.634025592737373245","9.9102128021674182889"
"06/17/2025 23:55:17.247","97.658515627882110266","8.8701801657525827238"
"06/17/2025 23:55:27.237","97.666502324320958905","8.3606915113789916916"
"06/17/2025 23:55:37.251","97.652856795502103182","8.677902513591584821"
"06/17/2025 23:55:47.237","97.635691076897941798","9.1490023381529894664"
"06/17/2025 23:55:57.249","97.647122269879830014","8.3392659526403729586"
"06/17/2025 23:56:07.234","97.644150908487887364","8.9696189244538597762"
"06/17/2025 23:56:17.238","97.636769851119424857","9.0314494577331867475"
"06/17/2025 23:56:27.254","97.644169837619216423","7.8642347724552479349"
"06/17/2025 23:56:37.245","97.622764738654439043","9.9762709006878438345"
"06/17/2025 23:56:47.233","97.592653729392367268","9.2253171559926414602"
"06/17/2025 23:56:57.238","97.616992354769493545","9.1327177700278756589"
"06/17/2025 23:57:07.241","97.615194389972643307","8.697323794938638386"
"06/17/2025 23:57:17.247","97.605769335666153097","9.7204285561702903351"
"06/17/2025 23:57:27.241","97.605750406534824037","8.3670806582435535148"
"06/17/2025 23:57:37.249","97.618392854374462786","8.5102334495099736245"
"06/17/2025 23:57:47.244","97.616254235062811517","9.6827157648495152387"
"06/17/2025 23:57:57.240","97.618468570899793235","9.2731880439345104605"
"06/17/2025 23:58:07.254","97.61101179700601449","9.3374852558095859933"
"06/17/2025 23:58:17.240","97.6229729125329726","9.0219193553645045114"
"06/17/2025 23:58:27.249","97.607264480927796058","9.5211720767000791454"
"06/17/2025 23:58:37.238","97.582906949702390875","9.5999032693703352237"
"06/17/2025 23:58:47.240","97.584799513589786102","9.4711302868972335745"
"06/17/2025 23:58:57.243","97.551736095350179312","8.4272705053359828753"
"06/17/2025 23:59:07.250","97.554896724772376615","7.8801592594287317439"
"06/17/2025 23:59:17.243","97.328562754515687061","8.4511737108041380395"
"06/17/2025 23:59:27.250","97.340050734891576667","9.2027874955968869131"
"06/17/2025 23:59:37.237","97.318096760967293335","9.0796141416071396435"
"06/17/2025 23:59:47.251","50.647558097412705536","20.097151928067923166"
"06/17/2025 23:59:57.246","50.641026569213956066","15.757033627562789135"
"06/18/2025 00:00:07.246","51.096947759179620618","23.415067196896089285"
"06/18/2025 00:00:17.266","51.652400906116788804","88.753678708029511313"
"06/18/2025 00:00:27.242","51.496402907999325294","96.906446010368469501"
"06/18/2025 00:00:37.244","51.150084834347964602","76.509342442878448765"
"06/18/2025 00:00:47.235","51.642751100389929775","41.233965141036932778"
"06/18/2025 00:00:57.241","51.519157889187141564","12.90645706011500593"
"06/18/2025 00:01:07.243","51.434795919674172637","9.6846547600330836758"
"06/18/2025 00:01:17.241","51.330481225468794548","9.4761833892232143484"
"06/18/2025 00:01:27.254","51.353046566097305003","11.387024716188310691"
"06/18/2025 00:01:37.249","51.299551304266685747","9.8893139134802474643"
"06/18/2025 00:01:47.242","51.269084925593134017","8.6510267759109851227"
"06/18/2025 00:01:57.246","51.31341499539870199","8.379102554555373672"
